CollegeID,CourseId,StreamId,Duration,AnnualFees,InternationalFees,Eligibility
5,410,6,3 Years,NIL," $2,500.00 ",The Candidate should have passed their O level and A level for the UG  Programmes with Minimum 50%.
5,411,6,3 Years,NIL," $2,500.00 ",The Candidate should have passed their O level and A level for the UG  Programmes with Minimum 50%.
5,412,6,3 Years,NIL," $2,500.00 ",The Candidate should have passed their O level and A level for the UG  Programmes with Minimum 50%.
5,413,6,3 Years,NIL," $2,500.00 ",The Candidate should have passed their O level and A level for the UG  Programmes with Minimum 50%.
5,414,6,2 years,NIL," $2,500.00 ",The Candidate should have Graduated with minimum 50% marks
5,415,6,2 years,NIL," $2,500.00 ",The Candidate should have Graduated with minimum 50% marks
5,416,6,2 years,NIL," $3,000.00 ",The Candidate should have passed their O level and A level for the UG  Programmes with Minimum 50%.
5,417,6,3 Years,NIL," $3,000.00 ",The Candidate should have passed their O level and A level for the UG  Programmes with Minimum 50%.
5,418,6,4 Years,NIL," $4,500.00 ",The Candidate should have passed their O level and A level for the UG  Programmes with Minimum 50%.
5,419,6,2 years,NIL," $2,500.00 ",The Candidate should have Graduated with minimum 50% marks
5,420,4,1 Year,NIL," $2,000.00 ",The Candidate should have passed their O level and A level for the UG  Programmes with Minimum 50%.
5,421,4,1 Year,NIL," $2,000.00 ",The Candidate should have Graduated with minimum 50% marks
5,422,6,4.5 Years,NIL," $4,500.00 ",The Candidate should have passed their O level and A level for the UG  Programmes with Minimum 50%.
5,423,6,2 Years,NIL," $3,500.00 ",The Candidate should have Graduated with minimum 50% marks
5,424,6,4 Years,NIL," $2,500.00 ",The Candidate should have passed their O level and A level for the UG  Programmes with Minimum 50%.
5,425,6,4 Years,NIL," $2,500.00 ",The Candidate should have passed their O level and A level for the UG  Programmes with Minimum 50%.
5,426,7,4 Years,NIL," $3,000.00 ",The Candidate should have passed their O level and A level for the UG  Programmes with Minimum 50%.
5,427,7,5 Years,NIL," $3,000.00 ",The Candidate should have passed their O level and A level for the UG  Programmes with Minimum 50%.
5,428,7,2 years,NIL," $2,500.00 ",The Candidate should have Graduated with minimum 50% marks
5,429,9,3 Years,NIL," $2,600.00 ",The Candidate should have passed their O level and A level for the UG  Programmes with Minimum 50%.
5,430,9,3 Years,NIL," $3,100.00 ",The Candidate should have Graduated with minimum 50% marks
5,431,9,2 Years,NIL," $3,100.00 ",The Candidate should have Graduated with minimum 50% marks
5,432,9,5 Years,NIL," $2,600.00 ",The Candidate should have passed their O level and A level for the UG  Programmes with Minimum 50%.
6,433,1,3 Years,"40,000/-", N.A ,Passed 10th Std/ SSC examination. Obtained at least 35% marks at the qualifying examination
6,434,1,3 Years,"40,000/-", N.A ,Passed 10th Std/ SSC examination. Obtained at least 35% marks at the qualifying examination
6,435,1,3 Years,"40,000/-", N.A ,Passed 10th Std/ SSC examination. Obtained at least 35% marks at the qualifying examination
6,436,1,3 Years,"40,000/-", N.A ,Passed 10th Std/ SSC examination. Obtained at least 35% marks at the qualifying examination
6,437,1,3 Years,"40,000/-", N.A ,Passed 10th Std/ SSC examination. Obtained at least 35% marks at the qualifying examination
6,438,1,3 Years,"40,000/-", N.A ,Passed 10th Std/ SSC examination. Obtained at least 35% marks at the qualifying examination
6,439,1,4 Years,"1,10,000/-"," $4,750.00 ", Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
6,440,1,4 Years,"1,10,000/-"," $4,750.00 ", Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
6,441,1,4 Years,"1,10,000/-"," $4,750.00 ", Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
6,442,1,4 Years,"1,10,000/-"," $4,750.00 ", Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
6,443,1,4 Years,"1,10,000/-"," $4,750.00 ", Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
6,444,9,3 Years,"60,000/-"," $4,500.00 ", Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
6,445,1,2 Years,"1,00,000/-", N.A ,"Bachelor’s degree or equivalent in the relevant field, Obtained at least 50% marks (45% in case of reserved category)"
6,446,1,2 Years,"1,00,000/-", N.A ,"Bachelor’s degree or equivalent in the relevant field, Obtained at least 50% marks (45% in case of reserved category)"
6,447,1,2 Years,"1,00,000/-", N.A ,"Bachelor’s degree or equivalent in the relevant field, Obtained at least 50% marks (45% in case of reserved category)"
6,448,1,2 Years,"1,00,000/-", N.A ,"Bachelor’s degree or equivalent in the relevant field, Obtained at least 50% marks (45% in case of reserved category)"
6,449,9,3 Years,"90,000/-"," $4,500.00 ","Bachelor’s degree or equivalent in the relevant field, Obtained at least 50% marks (45% in case of reserved category)"
6,450,1,3 Years,"75,000/-"," $4,500.00 ","Master's degree or equivalent in the relevant field, Obtained at least 50% marks (45% in case of reserved category)"
6,451,1,3 Years,"75,000/-"," $4,500.00 ","Master's degree or equivalent in the relevant field, Obtained at least 50% marks (45% in case of reserved category)"
6,452,1,3 Years,"75,000/-"," $4,500.00 ","Master's degree or equivalent in the relevant field, Obtained at least 50% marks (45% in case of reserved category)"
6,453,1,3 Years,"75,000/-"," $4,500.00 ","Master's degree or equivalent in the relevant field, Obtained at least 50% marks (45% in case of reserved category)"
6,454,9,3 Years,"75,000/-"," $4,500.00 ","Master's degree or equivalent in the relevant field, Obtained at least 50% marks (45% in case of reserved category)"
6,455,6,3 Years,"75,000/-"," $4,500.00 ","Master's degree or equivalent in the relevant field, Obtained at least 50% marks (45% in case of reserved category)"
6,456,2,3 Years,"60,000/-"," $4,500.00 ",The candidates should have passed Senior Secondary (10+2) Examination from any recognized Board/University with at least five subjects including English as one of the main subjects.
6,457,2,3 Years,"60,000/-"," $4,500.00 ",The candidates should have passed Senior Secondary (10+2) Examination from any recognized Board/University with at least five subjects including English as one of the main subjects.
6,458,2,2 Years,"1,60,000/-"," $5,500.00 ",Recognized Bachelor’s Degree of minimum 3 years duration. Obtained at least 50% marks (45% in case of candidate belonging to reserved category) at the qualifying Examination.
6,459,2,3 Years,"75,000/-"," $5,500.00 ","Master’s Degree from any recognized University/ Institutions by UGC/AICTE or any other qualification recognized as equivalent thereto in the fields of management, Business, Commerce and study notified from time to time by the University. Minimum 55% marks or equivalent GPA/CGPA (e.g. 5.5 on 10 point scale) in the qualifying examination (5% relaxation of marks or CGPA for SC/ST candidates "
6,460,3,5 Years,"90,000/-"," $6,000.00 ",The candidates should have passed 10+2 examinations (in Commerce group for B.Com.- LLB) from any recognized Board/ University with at least five subjects including English securing not less than 45% marks (40% for SC & ST and 42% for OBC candidates) in aggregate and should not be more than 20 years of age after 31st December of the year of admission to the course in case of General Category and 22 years for the candidates belonging to SC/ST/OBC Category Note: Candidates basic qualification having passed 10+2 Examination from Open School are not eligible
6,461,3,5 Years,"90,000/-"," $6,000.00 ",The candidates should have passed 10+2 examinations (in Commerce group for B.Com.- LLB) from any recognized Board/ University with at least five subjects including English securing not less than 45% marks (40% for SC & ST and 42% for OBC candidates) in aggregate and should not be more than 20 years of age after 31st December of the year of admission to the course in case of General Category and 22 years for the candidates belonging to SC/ST/OBC Category Note: Candidates basic qualification having passed 10+2 Examination from Open School are not eligible
6,462,3,3 Years,"75,000/-", N.A ,"Candidates who have cleared the M.Phil. course work with at least 55% marks in aggregate or its equivalent grade 'B' in the UGC 7-point scale (or an equivalent grade in a point scale wherever grading system is followed) and successfully completing the M.Phil. Degree shall be eligible to proceed to do research work leading to the Ph. D. Degree in the same Institution in an integrated programme. A relaxation of 5% of marks, from 55% to 50%, or an equivalent relaxation of grade, may be allowed for those belonging to SC/ST/OBC(non-creamy layer)/differently-abled and other categories of candidates as per the decision of the Commission from time to time. "
6,463,4,2 Years,"39,000/-", N.A ,passed  10 +2 in any stream
6,464,4,2 Years,"60,000/-"," $5,500.00 ",The candidates who has passed their graduation with minimum 40% marks.
6,465,4,3 Years,"75,000/-", N.A ,Master’s Degree from any recognized University/ Institutions by UGC or any other qualification recognized as equivalent thereto in the fields of Education and study notified from time to time by the University. Minimum 55% marks or equivalent GPA/CGPA (e.g. 5.5 on 10 point scale) in the qualifying examination (5% relaxation of marks or CGPA for SC/ST candidates. 
6,466,5,2 Years,"70,000/-"," $5,500.00 ",A. Candidate must be passed in 10+2 examination with Physics and Chemistry as compulsory subjects along with one of the following subjects: Mathematics or Biology.
6,467,5,4 Years,"1,00,000/-"," $4,750.00 ","The candidates should have passed 10+2 examination with min. 45% marks (40% in case of SC/ST) from any recognized Board or University with English as on of the subjects and Physics, Chemistry, Mathematics/Biology as optional subjects individually. “However, the students possessing 10+2 qualification from non-formal and non-class rooms based schooling such as National Institute of Open Schooling, open school systems of States etc. shall not be eligible for admission to B.Pharm Course.” The candidate should at least 17 years of age on or before 31st December of the year of admission to the course."
6,468,5,3 Years,"75,000/-"," $5,500.00 ","M. Pharm. Degree from any recognized University/ Institutions by PCI/AICTE or any other qualification recognized as equivalent thereto in the fields of Pharmaceutics, Pharmacology, Pharmaceutical Chemistry and Pharmacognosy study notified from time to time by the University. Minimum 55% marks or equivalent GPA/CGPA in the qualifying examination (5% relaxation of marks or CGPA for SC/ST candidates). "
6,469,6,4 Years,"60,000/-"," $4,500.00 ","The entry requirement for BSc Agriculture is 50% marks for General and 40% marks for SC, ST and PH categories in 10+2 / Intermediate or equivalent with PCB / PCBM / Agriculture subject combinations."
6,470,6,3 Years,"75,000/-"," $5,500.00 ",The minimum eligibility for pursuing a Ph.D. program is a MSc degree in Agriculture.
6,471,6,3 Years,"48,000/-"," $4,500.00 ",Pass in 10th and 12th with minimum 50 % marks .Minimum 50% aggregate in Physics/Chemistry and Biology at Senior Secondary level (12th)
6,472,6,3 Years,"48,000/-"," $4,500.00 ",Pass in 10th and 12th with minimum 50 % marks .Minimum 50% aggregate in Physics/Chemistry and Biology at Senior Secondary level (12th)
6,473,6,3 Years,"64,000/-"," $4,500.00 ",Pass in 10th and 12th with minimum 50 % markswith Physics.Candidates need to obtain at least 45% marks in the above subjects taken together
6,474,6,2 Years,"75,000/-", N.A ,"B. Sc. (Botany, Zoology, and Chemistry) or B. Sc. (Microbiology /Medical Microbiology/ Biotechnology / Genetics / Industrial Microbiology) or B. Sc. MLT/MM with minimum 45% marks."
6,475,6,2 Years,"75,000/-", N.A ,"B. Sc. (Botany, Zoology, and Chemistry) or B. Sc. (Microbiology /Medical Microbiology/ Biotechnology / Genetics / Industrial Microbiology) or B. Sc. MLT/MM with minimum 45% marks."
6,476,6,2 Years,"70,000/-", N.A , 12th with Science and Biology/Mathematics. For admission to Diploma in Pharmacy the applicants must have cleared qualifying examination without percentage barrier from a recognized education board.
6,477,6,2 Years,"40,000/-", N.A , 12th with Science and Biology/Mathematics. For admission to Diploma in Pharmacy the applicants must have cleared qualifying examination without percentage barrier from a recognized education board.
6,478,6,2 Years,"40,000/-", N.A , 12th with Science and Biology/Mathematics. For admission to Diploma in Pharmacy the applicants must have cleared qualifying examination without percentage barrier from a recognized education board.
6,479,6,2 Years,"40,000/-", N.A , 12th with Science and Biology/Mathematics. For admission to Diploma in Pharmacy the applicants must have cleared qualifying examination without percentage barrier from a recognized education board.
6,480,6,2 Years,"40,000/-", N.A , 12th with Science and Biology/Mathematics. For admission to Diploma in Pharmacy the applicants must have cleared qualifying examination without percentage barrier from a recognized education board.
6,481,6,2 Years,"40,000/-", N.A , 12th with Science and Biology/Mathematics. For admission to Diploma in Pharmacy the applicants must have cleared qualifying examination without percentage barrier from a recognized education board.
6,482,6,2 Years,"1,00,000/-", N.A , 12th with Science and Biology/Mathematics. For admission to Diploma in Pharmacy the applicants must have cleared qualifying examination without percentage barrier from a recognized education board.
6,483,6,3 Years,"60,000/-", N.A ,12th with Science and Biology/Mathematics.
6,484,6,3 Years,"60,000/-", N.A ,12th with Science and Biology/Mathematics.
6,485,6,3 Years,"60,000/-", N.A ,12th with Science and Biology/Mathematics.
6,486,6,3 Years,"60,000/-", N.A ,12th with Science and Biology/Mathematics.
6,487,6,4 Years,"80,000/-", N.A ,10+2 class passed with Science (PCB) & English Core/English Elective with aggregate of 45% marks from recognized board under AISSCE/CBSE/ICSE/SSCE/HSCE OR Students appearing in 10+2 examination in Science conducted by National Institute of Open School with 45% marks.
6,488,6,4 Years,"75,000/-", N.A ,"10+2 class passed preferably Science (PCB) & English with aggregate of 40% marks                .OR
10+2 in Arts (Mathematics, Biotechnology, Economics, Political Science, History, Geography, Business Studies, Accountancy, Home Science, Sociology, Psychology, Philosophy) and English Core/English Elective or Health care Science - Vocational stream ONLY, passing out from recognized Board under AISSCE/CBSE/ICSE/SSCE/HSCE or other equivalent Board with 40% marks.                     OR
10+2 vocational ANM under CBSE Board or other equivalent board with 40% marks.
Registered as ANM with State Nursing Registration Council.OR
Students qualified in 10+2 Arts or Science examination or Health care Science - Vocational stream ONLY conducted by National Institute of Open School with 40% marks.
"
6,489,6,2 Years,"60,000/-", N.A ,"The candidate should have passed the Senior Secondary (10+2) Examinations in the subjects of Physics, Chemistry, Biology and English individually & with minimum of 45% marks taken together in PCB (40% marks in case SC/ST/OBC). The candidates are also required to have passed in 5th subject of 10+2 examinations. A candidate with compartment in 10+2 examination will be considered for admission in case he/she produces the proof of passing the examination on the day of counseling. The candidates should attain the age of 17 years on or before 31st December of the year of admission to the course which shall be determined as per entry in the Certificate of Matriculation/ Higher Secondary or its equivalent examination from any recognized Board/University. Note: Married candidates are also eligible for admission."
6,490,6,1 Years,"69,000/-", N.A ,Master’s Degree in the relevant subject.
